Sample	Unique Reads	Duplicate Reads
SRR5127695_1_paired_fastp_fixedheaders_kneaddata_paired_2	15409790.0	5118651.0
SRR5127696_1_paired_fastp_fixedheaders_kneaddata_paired_1	10468155.0	1582299.0
SRR5127696_1_paired_fastp_fixedheaders_kneaddata_paired_2	10413117.0	1637337.0
SRR5127697_1_paired_fastp_fixedheaders_kneaddata_paired_1	9039396.0	1268542.0
SRR5127697_1_paired_fastp_fixedheaders_kneaddata_paired_2	9084855.0	1223083.0
SRR5127698_1_paired_fastp_fixedheaders_kneaddata_paired_1	10005261.0	2069752.0
SRR5127698_1_paired_fastp_fixedheaders_kneaddata_paired_2	9964731.0	2110282.0
SRR5127699_1_paired_fastp_fixedheaders_kneaddata_paired_1	8493668.0	1130750.0
SRR5127699_1_paired_fastp_fixedheaders_kneaddata_paired_2	8566008.0	1058410.0
SRR5127700_1_paired_fastp_fixedheaders_kneaddata_paired_1	7878233.0	1283286.0
SRR5127700_1_paired_fastp_fixedheaders_kneaddata_paired_2	7926375.0	1235144.0
SRR5127701_1_paired_fastp_fixedheaders_kneaddata_paired_1	10323880.0	1859682.0
SRR5127701_1_paired_fastp_fixedheaders_kneaddata_paired_2	10365374.0	1818188.0
SRR5127702_1_paired_fastp_fixedheaders_kneaddata_paired_1	16748763.0	3047278.0
SRR5127702_1_paired_fastp_fixedheaders_kneaddata_paired_2	16831377.0	2964664.0
SRR5127703_1_paired_fastp_fixedheaders_kneaddata_paired_1	12691649.0	2969547.0
SRR5127703_1_paired_fastp_fixedheaders_kneaddata_paired_2	12739807.0	2921389.0
SRR5127704_1_paired_fastp_fixedheaders_kneaddata_paired_1	8632631.0	1026175.0
SRR5127704_1_paired_fastp_fixedheaders_kneaddata_paired_2	8627640.0	1031166.0
SRR5127705_1_paired_fastp_fixedheaders_kneaddata_paired_1	12066722.0	2639477.0
SRR5127705_1_paired_fastp_fixedheaders_kneaddata_paired_2	11886418.0	2819781.0
SRR5127706_1_paired_fastp_fixedheaders_kneaddata_paired_1	8734558.0	1240287.0
SRR5127706_1_paired_fastp_fixedheaders_kneaddata_paired_2	8808440.0	1166405.0
SRR5127707_1_paired_fastp_fixedheaders_kneaddata_paired_1	11445623.0	2854286.0
SRR5127707_1_paired_fastp_fixedheaders_kneaddata_paired_2	11452179.0	2847730.0
SRR5127708_1_paired_fastp_fixedheaders_kneaddata_paired_1	11665145.0	2027498.0
SRR5127708_1_paired_fastp_fixedheaders_kneaddata_paired_2	11659051.0	2033592.0
SRR5127709_1_paired_fastp_fixedheaders_kneaddata_paired_1	9124896.0	1332869.0
SRR5127709_1_paired_fastp_fixedheaders_kneaddata_paired_2	9124197.0	1333568.0
SRR5127710_1_paired_fastp_fixedheaders_kneaddata_paired_1	7267189.0	812662.0
SRR5127710_1_paired_fastp_fixedheaders_kneaddata_paired_2	7295667.0	784184.0
SRR5127711_1_paired_fastp_fixedheaders_kneaddata_paired_1	8528544.0	1191954.0
SRR5127711_1_paired_fastp_fixedheaders_kneaddata_paired_2	8543608.0	1176890.0
SRR5127712_1_paired_fastp_fixedheaders_kneaddata_paired_1	8264945.0	1072219.0
SRR5127712_1_paired_fastp_fixedheaders_kneaddata_paired_2	8276012.0	1061152.0
SRR5127713_1_paired_fastp_fixedheaders_kneaddata_paired_1	10383844.0	2733918.0
SRR5127713_1_paired_fastp_fixedheaders_kneaddata_paired_2	10570885.0	2546877.0
SRR5127714_1_paired_fastp_fixedheaders_kneaddata_paired_1	7579331.0	940780.0
SRR5127714_1_paired_fastp_fixedheaders_kneaddata_paired_2	7633403.0	886708.0
SRR5127715_1_paired_fastp_fixedheaders_kneaddata_paired_1	8866650.0	1187172.0
SRR5127715_1_paired_fastp_fixedheaders_kneaddata_paired_2	8855128.0	1198694.0
SRR5127716_1_paired_fastp_fixedheaders_kneaddata_paired_1	10568211.0	2008204.0
SRR5127716_1_paired_fastp_fixedheaders_kneaddata_paired_2	10633128.0	1943287.0
SRR5127717_1_paired_fastp_fixedheaders_kneaddata_paired_1	10348968.0	2038080.0
SRR5127717_1_paired_fastp_fixedheaders_kneaddata_paired_2	10364480.0	2022568.0
SRR5127718_1_paired_fastp_fixedheaders_kneaddata_paired_1	14929567.0	3244741.0
SRR5127718_1_paired_fastp_fixedheaders_kneaddata_paired_2	15019201.0	3155107.0
SRR5127719_1_paired_fastp_fixedheaders_kneaddata_paired_1	9516263.0	1437134.0
SRR5127719_1_paired_fastp_fixedheaders_kneaddata_paired_2	9493578.0	1459819.0
SRR5127720_1_paired_fastp_fixedheaders_kneaddata_paired_1	9991335.0	1724016.0
SRR5127720_1_paired_fastp_fixedheaders_kneaddata_paired_2	9990442.0	1724909.0
SRR5127721_1_paired_fastp_fixedheaders_kneaddata_paired_1	19568283.0	5849005.0
SRR5127721_1_paired_fastp_fixedheaders_kneaddata_paired_2	19598522.0	5818766.0
SRR5127722_1_paired_fastp_fixedheaders_kneaddata_paired_1	11916519.0	1426748.0
SRR5127722_1_paired_fastp_fixedheaders_kneaddata_paired_2	11888857.0	1454410.0
SRR5127723_1_paired_fastp_fixedheaders_kneaddata_paired_1	11051330.0	1751069.0
SRR5127723_1_paired_fastp_fixedheaders_kneaddata_paired_2	10981921.0	1820478.0
SRR5127724_1_paired_fastp_fixedheaders_kneaddata_paired_1	18364018.0	5742658.0
SRR5127724_1_paired_fastp_fixedheaders_kneaddata_paired_2	18812303.0	5294373.0
SRR5127725_1_paired_fastp_fixedheaders_kneaddata_paired_1	8747545.0	1236338.0
SRR5127725_1_paired_fastp_fixedheaders_kneaddata_paired_2	8779353.0	1204530.0
SRR5127726_1_paired_fastp_fixedheaders_kneaddata_paired_1	11646074.0	1989850.0
SRR5127726_1_paired_fastp_fixedheaders_kneaddata_paired_2	11574840.0	2061084.0
SRR5127727_1_paired_fastp_fixedheaders_kneaddata_paired_1	13317842.0	2151619.0
SRR5127727_1_paired_fastp_fixedheaders_kneaddata_paired_2	13318977.0	2150484.0
SRR5127728_1_paired_fastp_fixedheaders_kneaddata_paired_1	13260663.0	2908547.0
SRR5127728_1_paired_fastp_fixedheaders_kneaddata_paired_2	13350943.0	2818267.0
SRR5127729_1_paired_fastp_fixedheaders_kneaddata_paired_1	11443138.0	2201685.0
SRR5127729_1_paired_fastp_fixedheaders_kneaddata_paired_2	11579287.0	2065536.0
SRR5127730_1_paired_fastp_fixedheaders_kneaddata_paired_1	10516165.0	2618063.0
SRR5127730_1_paired_fastp_fixedheaders_kneaddata_paired_2	10651366.0	2482862.0
SRR5127731_1_paired_fastp_fixedheaders_kneaddata_paired_1	10239163.0	1891954.0
SRR5127731_1_paired_fastp_fixedheaders_kneaddata_paired_2	10371143.0	1759974.0
SRR5127732_1_paired_fastp_fixedheaders_kneaddata_paired_1	12006134.0	3582386.0
SRR5127732_1_paired_fastp_fixedheaders_kneaddata_paired_2	11836727.0	3751793.0
SRR5127733_1_paired_fastp_fixedheaders_kneaddata_paired_1	15196906.0	2659037.0
SRR5127733_1_paired_fastp_fixedheaders_kneaddata_paired_2	15268527.0	2587416.0
SRR5127734_1_paired_fastp_fixedheaders_kneaddata_paired_1	25580667.0	7615554.0
SRR5127734_1_paired_fastp_fixedheaders_kneaddata_paired_2	25495669.0	7700552.0
SRR5127735_1_paired_fastp_fixedheaders_kneaddata_paired_1	9083188.0	1904580.0
SRR5127735_1_paired_fastp_fixedheaders_kneaddata_paired_2	9081105.0	1906663.0
SRR5127736_1_paired_fastp_fixedheaders_kneaddata_paired_1	7746616.0	957545.0
SRR5127736_1_paired_fastp_fixedheaders_kneaddata_paired_2	7757858.0	946303.0
SRR5127737_1_paired_fastp_fixedheaders_kneaddata_paired_1	16231780.0	3033866.0
SRR5127737_1_paired_fastp_fixedheaders_kneaddata_paired_2	16318435.0	2947211.0
SRR5127738_1_paired_fastp_fixedheaders_kneaddata_paired_1	11260875.0	1612107.0
SRR5127738_1_paired_fastp_fixedheaders_kneaddata_paired_2	11374302.0	1498680.0
SRR5127739_1_paired_fastp_fixedheaders_kneaddata_paired_1	7047745.0	906691.0
SRR5127739_1_paired_fastp_fixedheaders_kneaddata_paired_2	6794294.0	1160142.0
SRR5127740_1_paired_fastp_fixedheaders_kneaddata_paired_1	9172507.0	1199888.0
SRR5127740_1_paired_fastp_fixedheaders_kneaddata_paired_2	9195683.0	1176712.0
SRR5127741_1_paired_fastp_fixedheaders_kneaddata_paired_1	10133152.0	1720232.0
SRR5127741_1_paired_fastp_fixedheaders_kneaddata_paired_2	10147727.0	1705657.0
SRR5127742_1_paired_fastp_fixedheaders_kneaddata_paired_1	8396468.0	1800026.0
SRR5127742_1_paired_fastp_fixedheaders_kneaddata_paired_2	8385831.0	1810663.0
SRR5127743_1_paired_fastp_fixedheaders_kneaddata_paired_1	13183143.0	2622095.0
SRR5127743_1_paired_fastp_fixedheaders_kneaddata_paired_2	13253176.0	2552062.0
SRR5127744_1_paired_fastp_fixedheaders_kneaddata_paired_1	11554938.0	1639343.0
SRR5127744_1_paired_fastp_fixedheaders_kneaddata_paired_2	11540686.0	1653595.0
SRR5127745_1_paired_fastp_fixedheaders_kneaddata_paired_1	13721741.0	3807731.0
SRR5127745_1_paired_fastp_fixedheaders_kneaddata_paired_2	13578956.0	3950516.0
SRR5127746_1_paired_fastp_fixedheaders_kneaddata_paired_1	2009509.0	271444.0
SRR5127746_1_paired_fastp_fixedheaders_kneaddata_paired_2	2008863.0	272090.0
SRR5127747_1_paired_fastp_fixedheaders_kneaddata_paired_1	12676745.0	2551059.0
SRR5127747_1_paired_fastp_fixedheaders_kneaddata_paired_2	12892905.0	2334899.0
SRR5127748_1_paired_fastp_fixedheaders_kneaddata_paired_1	12272006.0	1659853.0
SRR5127748_1_paired_fastp_fixedheaders_kneaddata_paired_2	12288507.0	1643352.0
SRR5127749_1_paired_fastp_fixedheaders_kneaddata_paired_1	11376329.0	2232369.0
SRR5127749_1_paired_fastp_fixedheaders_kneaddata_paired_2	11395696.0	2213002.0
SRR5127750_1_paired_fastp_fixedheaders_kneaddata_paired_1	12073573.0	1540510.0
SRR5127750_1_paired_fastp_fixedheaders_kneaddata_paired_2	12031231.0	1582852.0
SRR5127751_1_paired_fastp_fixedheaders_kneaddata_paired_1	18172235.0	4751032.0
SRR5127751_1_paired_fastp_fixedheaders_kneaddata_paired_2	18011116.0	4912151.0
SRR5127752_1_paired_fastp_fixedheaders_kneaddata_paired_1	12239114.0	1595377.0
SRR5127752_1_paired_fastp_fixedheaders_kneaddata_paired_2	12271094.0	1563397.0
SRR5127753_1_paired_fastp_fixedheaders_kneaddata_paired_1	14764698.0	3494127.0
SRR5127753_1_paired_fastp_fixedheaders_kneaddata_paired_2	14799063.0	3459762.0
SRR5127754_1_paired_fastp_fixedheaders_kneaddata_paired_1	18420591.0	5547943.0
SRR5127754_1_paired_fastp_fixedheaders_kneaddata_paired_2	18454817.0	5513717.0
SRR5127755_1_paired_fastp_fixedheaders_kneaddata_paired_1	9567918.0	1872256.0
SRR5127755_1_paired_fastp_fixedheaders_kneaddata_paired_2	9694051.0	1746123.0
SRR5127756_1_paired_fastp_fixedheaders_kneaddata_paired_1	11319775.0	1436249.0
SRR5127756_1_paired_fastp_fixedheaders_kneaddata_paired_2	11278671.0	1477353.0
SRR5127757_1_paired_fastp_fixedheaders_kneaddata_paired_1	11965945.0	1680400.0
SRR5127757_1_paired_fastp_fixedheaders_kneaddata_paired_2	11981797.0	1664548.0
SRR5127758_1_paired_fastp_fixedheaders_kneaddata_paired_1	13015375.0	2230803.0
SRR5127758_1_paired_fastp_fixedheaders_kneaddata_paired_2	13056695.0	2189483.0
SRR5127759_1_paired_fastp_fixedheaders_kneaddata_paired_1	10766921.0	2849972.0
SRR5127759_1_paired_fastp_fixedheaders_kneaddata_paired_2	10736154.0	2880739.0
SRR5127760_1_paired_fastp_fixedheaders_kneaddata_paired_1	13889052.0	2641008.0
SRR5127760_1_paired_fastp_fixedheaders_kneaddata_paired_2	13953122.0	2576938.0
SRR5127761_1_paired_fastp_fixedheaders_kneaddata_paired_1	8376327.0	934750.0
SRR5127761_1_paired_fastp_fixedheaders_kneaddata_paired_2	8202684.0	1108393.0
SRR5127762_1_paired_fastp_fixedheaders_kneaddata_paired_1	11207350.0	2496300.0
SRR5127762_1_paired_fastp_fixedheaders_kneaddata_paired_2	11231162.0	2472488.0
SRR5127763_1_paired_fastp_fixedheaders_kneaddata_paired_1	9277732.0	1445877.0
SRR5127763_1_paired_fastp_fixedheaders_kneaddata_paired_2	9175463.0	1548146.0
SRR5127764_1_paired_fastp_fixedheaders_kneaddata_paired_1	10786406.0	1405386.0
SRR5127764_1_paired_fastp_fixedheaders_kneaddata_paired_2	10794772.0	1397020.0
SRR5127765_1_paired_fastp_fixedheaders_kneaddata_paired_1	7333377.0	897271.0
SRR5127765_1_paired_fastp_fixedheaders_kneaddata_paired_2	7370935.0	859713.0
SRR5127766_1_paired_fastp_fixedheaders_kneaddata_paired_1	10744958.0	2065754.0
SRR5127766_1_paired_fastp_fixedheaders_kneaddata_paired_2	10666670.0	2144042.0
SRR5127767_1_paired_fastp_fixedheaders_kneaddata_paired_1	7904207.0	900451.0
SRR5127767_1_paired_fastp_fixedheaders_kneaddata_paired_2	7926198.0	878460.0
SRR5127768_1_paired_fastp_fixedheaders_kneaddata_paired_1	10850026.0	1350777.0
SRR5127768_1_paired_fastp_fixedheaders_kneaddata_paired_2	10684488.0	1516315.0
SRR5127769_1_paired_fastp_fixedheaders_kneaddata_paired_1	6518828.0	550097.0
SRR5127769_1_paired_fastp_fixedheaders_kneaddata_paired_2	6474979.0	593946.0
SRR5127770_1_paired_fastp_fixedheaders_kneaddata_paired_1	11734179.0	1721999.0
SRR5127770_1_paired_fastp_fixedheaders_kneaddata_paired_2	11758750.0	1697428.0
SRR5127771_1_paired_fastp_fixedheaders_kneaddata_paired_1	13721167.0	3112129.0
SRR5127771_1_paired_fastp_fixedheaders_kneaddata_paired_2	13728121.0	3105175.0
SRR5127772_1_paired_fastp_fixedheaders_kneaddata_paired_1	17908261.0	3413950.0
SRR5127772_1_paired_fastp_fixedheaders_kneaddata_paired_2	17890687.0	3431524.0
SRR5127773_1_paired_fastp_fixedheaders_kneaddata_paired_1	11250440.0	2259934.0
SRR5127773_1_paired_fastp_fixedheaders_kneaddata_paired_2	11224347.0	2286027.0
SRR5127774_1_paired_fastp_fixedheaders_kneaddata_paired_1	12963743.0	2316803.0
SRR5127774_1_paired_fastp_fixedheaders_kneaddata_paired_2	12993936.0	2286610.0
SRR5127775_1_paired_fastp_fixedheaders_kneaddata_paired_1	9821012.0	1457942.0
SRR5127775_1_paired_fastp_fixedheaders_kneaddata_paired_2	9717066.0	1561888.0
SRR5127776_1_paired_fastp_fixedheaders_kneaddata_paired_1	11170699.0	3884425.0
SRR5127776_1_paired_fastp_fixedheaders_kneaddata_paired_2	11167585.0	3887539.0
SRR5127777_1_paired_fastp_fixedheaders_kneaddata_paired_1	10168050.0	2344275.0
SRR5127777_1_paired_fastp_fixedheaders_kneaddata_paired_2	10166259.0	2346066.0
SRR5127778_1_paired_fastp_fixedheaders_kneaddata_paired_1	11016747.0	1531641.0
SRR5127778_1_paired_fastp_fixedheaders_kneaddata_paired_2	10964870.0	1583518.0
SRR5127779_1_paired_fastp_fixedheaders_kneaddata_paired_1	7379859.0	925811.0
SRR5127779_1_paired_fastp_fixedheaders_kneaddata_paired_2	7420194.0	885476.0
SRR5127780_1_paired_fastp_fixedheaders_kneaddata_paired_1	8675154.0	1339925.0
SRR5127780_1_paired_fastp_fixedheaders_kneaddata_paired_2	8720394.0	1294685.0
SRR5127781_1_paired_fastp_fixedheaders_kneaddata_paired_1	9617381.0	1700447.0
SRR5127781_1_paired_fastp_fixedheaders_kneaddata_paired_2	9592139.0	1725689.0
SRR5127782_1_paired_fastp_fixedheaders_kneaddata_paired_1	9618272.0	1496375.0
SRR5127782_1_paired_fastp_fixedheaders_kneaddata_paired_2	9553199.0	1561448.0
SRR5127783_1_paired_fastp_fixedheaders_kneaddata_paired_1	11780270.0	1512028.0
SRR5127783_1_paired_fastp_fixedheaders_kneaddata_paired_2	11825836.0	1466462.0
SRR5127784_1_paired_fastp_fixedheaders_kneaddata_paired_1	14607544.0	2829740.0
SRR5127784_1_paired_fastp_fixedheaders_kneaddata_paired_2	14625917.0	2811367.0
SRR5127785_1_paired_fastp_fixedheaders_kneaddata_paired_1	13376267.0	2441763.0
SRR5127785_1_paired_fastp_fixedheaders_kneaddata_paired_2	13466293.0	2351737.0
SRR5127786_1_paired_fastp_fixedheaders_kneaddata_paired_1	8906741.0	1253851.0
SRR5127786_1_paired_fastp_fixedheaders_kneaddata_paired_2	8995829.0	1164763.0
SRR5127787_1_paired_fastp_fixedheaders_kneaddata_paired_1	11224337.0	1671463.0
SRR5127787_1_paired_fastp_fixedheaders_kneaddata_paired_2	11288168.0	1607632.0
SRR5127788_1_paired_fastp_fixedheaders_kneaddata_paired_1	11504231.0	1985966.0
SRR5127788_1_paired_fastp_fixedheaders_kneaddata_paired_2	11517428.0	1972769.0
SRR5127789_1_paired_fastp_fixedheaders_kneaddata_paired_1	6342216.0	1844585.0
SRR5127789_1_paired_fastp_fixedheaders_kneaddata_paired_2	6386730.0	1800071.0
SRR5127790_1_paired_fastp_fixedheaders_kneaddata_paired_1	6161167.0	1057010.0
SRR5127790_1_paired_fastp_fixedheaders_kneaddata_paired_2	6131665.0	1086512.0
SRR5127791_1_paired_fastp_fixedheaders_kneaddata_paired_1	15009154.0	2618725.0
SRR5127791_1_paired_fastp_fixedheaders_kneaddata_paired_2	15118871.0	2509008.0
SRR5127792_1_paired_fastp_fixedheaders_kneaddata_paired_1	9268952.0	1506578.0
SRR5127792_1_paired_fastp_fixedheaders_kneaddata_paired_2	9263806.0	1511724.0
SRR5127793_1_paired_fastp_fixedheaders_kneaddata_paired_1	12194443.0	2076549.0
SRR5127793_1_paired_fastp_fixedheaders_kneaddata_paired_2	12192747.0	2078245.0
SRR5127794_1_paired_fastp_fixedheaders_kneaddata_paired_1	10258028.0	1631250.0
SRR5127794_1_paired_fastp_fixedheaders_kneaddata_paired_2	10254639.0	1634639.0
SRR5127795_1_paired_fastp_fixedheaders_kneaddata_paired_1	11956054.0	2265750.0
SRR5127795_1_paired_fastp_fixedheaders_kneaddata_paired_2	12023016.0	2198788.0
SRR5127796_1_paired_fastp_fixedheaders_kneaddata_paired_1	18425721.0	4261187.0
SRR5127796_1_paired_fastp_fixedheaders_kneaddata_paired_2	18559307.0	4127601.0
SRR5127797_1_paired_fastp_fixedheaders_kneaddata_paired_1	15313334.0	3737559.0
SRR5127797_1_paired_fastp_fixedheaders_kneaddata_paired_2	15307005.0	3743888.0
SRR5127798_1_paired_fastp_fixedheaders_kneaddata_paired_1	14489685.0	2143731.0
SRR5127798_1_paired_fastp_fixedheaders_kneaddata_paired_2	14552476.0	2080940.0
SRR5127799_1_paired_fastp_fixedheaders_kneaddata_paired_1	13092574.0	2038508.0
SRR5127799_1_paired_fastp_fixedheaders_kneaddata_paired_2	13101182.0	2029900.0
SRR5127800_1_paired_fastp_fixedheaders_kneaddata_paired_1	9804891.0	1677980.0
SRR5127800_1_paired_fastp_fixedheaders_kneaddata_paired_2	9807222.0	1675649.0
SRR5127801_1_paired_fastp_fixedheaders_kneaddata_paired_1	10149273.0	2156858.0
SRR5127801_1_paired_fastp_fixedheaders_kneaddata_paired_2	10202141.0	2103990.0
SRR5127802_1_paired_fastp_fixedheaders_kneaddata_paired_1	10952596.0	1441390.0
SRR5127802_1_paired_fastp_fixedheaders_kneaddata_paired_2	10755920.0	1638066.0
SRR5127803_1_paired_fastp_fixedheaders_kneaddata_paired_1	10201350.0	1524416.0
SRR5127803_1_paired_fastp_fixedheaders_kneaddata_paired_2	10242388.0	1483378.0
SRR5127804_1_paired_fastp_fixedheaders_kneaddata_paired_1	9227804.0	1429379.0
SRR5127804_1_paired_fastp_fixedheaders_kneaddata_paired_2	9200835.0	1456348.0
SRR5127805_1_paired_fastp_fixedheaders_kneaddata_paired_1	7590805.0	1404037.0
SRR5127805_1_paired_fastp_fixedheaders_kneaddata_paired_2	7346696.0	1648146.0
SRR5127806_1_paired_fastp_fixedheaders_kneaddata_paired_1	9995922.0	1414421.0
SRR5127806_1_paired_fastp_fixedheaders_kneaddata_paired_2	10002983.0	1407360.0
SRR5127807_1_paired_fastp_fixedheaders_kneaddata_paired_1	17308766.0	3702095.0
SRR5127807_1_paired_fastp_fixedheaders_kneaddata_paired_2	17350812.0	3660049.0
SRR5127808_1_paired_fastp_fixedheaders_kneaddata_paired_1	5575591.0	617485.0
SRR5127808_1_paired_fastp_fixedheaders_kneaddata_paired_2	5597057.0	596019.0
SRR5127809_1_paired_fastp_fixedheaders_kneaddata_paired_1	10028391.0	1189412.0
SRR5127809_1_paired_fastp_fixedheaders_kneaddata_paired_2	10055217.0	1162586.0
SRR5127810_1_paired_fastp_fixedheaders_kneaddata_paired_1	11152738.0	1786969.0
SRR5127810_1_paired_fastp_fixedheaders_kneaddata_paired_2	11156358.0	1783349.0
SRR5127811_1_paired_fastp_fixedheaders_kneaddata_paired_1	11587281.0	2679057.0
SRR5127811_1_paired_fastp_fixedheaders_kneaddata_paired_2	11670660.0	2595678.0
SRR5127812_1_paired_fastp_fixedheaders_kneaddata_paired_1	9911685.0	1576334.0
SRR5127812_1_paired_fastp_fixedheaders_kneaddata_paired_2	9978911.0	1509108.0
SRR5127813_1_paired_fastp_fixedheaders_kneaddata_paired_1	10274858.0	1292400.0
SRR5127813_1_paired_fastp_fixedheaders_kneaddata_paired_2	10286592.0	1280666.0
SRR5127814_1_paired_fastp_fixedheaders_kneaddata_paired_1	9819174.0	1499413.0
SRR5127814_1_paired_fastp_fixedheaders_kneaddata_paired_2	9785964.0	1532623.0
SRR5127815_1_paired_fastp_fixedheaders_kneaddata_paired_1	9846006.0	1941446.0
SRR5127815_1_paired_fastp_fixedheaders_kneaddata_paired_2	9845124.0	1942328.0
SRR5127816_1_paired_fastp_fixedheaders_kneaddata_paired_1	10957667.0	1940233.0
SRR5127816_1_paired_fastp_fixedheaders_kneaddata_paired_2	10956492.0	1941408.0
SRR5127817_1_paired_fastp_fixedheaders_kneaddata_paired_1	13608675.0	1991612.0
SRR5127817_1_paired_fastp_fixedheaders_kneaddata_paired_2	13643273.0	1957014.0
SRR5127818_1_paired_fastp_fixedheaders_kneaddata_paired_1	12898594.0	2465699.0
SRR5127818_1_paired_fastp_fixedheaders_kneaddata_paired_2	12967093.0	2397200.0
SRR5127819_1_paired_fastp_fixedheaders_kneaddata_paired_1	9809846.0	2335558.0
SRR5127819_1_paired_fastp_fixedheaders_kneaddata_paired_2	9763315.0	2382089.0
SRR5127820_1_paired_fastp_fixedheaders_kneaddata_paired_1	7421501.0	1032605.0
SRR5127820_1_paired_fastp_fixedheaders_kneaddata_paired_2	7478796.0	975310.0
SRR5127821_1_paired_fastp_fixedheaders_kneaddata_paired_1	12707548.0	3267980.0
SRR5127821_1_paired_fastp_fixedheaders_kneaddata_paired_2	12781132.0	3194396.0
SRR5127822_1_paired_fastp_fixedheaders_kneaddata_paired_1	11950231.0	3123544.0
SRR5127822_1_paired_fastp_fixedheaders_kneaddata_paired_2	12145407.0	2928368.0
SRR5127823_1_paired_fastp_fixedheaders_kneaddata_paired_1	14060803.0	2855113.0
SRR5127823_1_paired_fastp_fixedheaders_kneaddata_paired_2	14132656.0	2783260.0
SRR5127824_1_paired_fastp_fixedheaders_kneaddata_paired_1	13790968.0	2198941.0
SRR5127824_1_paired_fastp_fixedheaders_kneaddata_paired_2	13708683.0	2281226.0
SRR5127825_1_paired_fastp_fixedheaders_kneaddata_paired_1	13819549.0	3252074.0
SRR5127825_1_paired_fastp_fixedheaders_kneaddata_paired_2	13852287.0	3219336.0
SRR5127826_1_paired_fastp_fixedheaders_kneaddata_paired_1	15249118.0	2956618.0
SRR5127826_1_paired_fastp_fixedheaders_kneaddata_paired_2	15207093.0	2998643.0
SRR5127827_1_paired_fastp_fixedheaders_kneaddata_paired_1	14083649.0	3013651.0
SRR5127827_1_paired_fastp_fixedheaders_kneaddata_paired_2	14022355.0	3074945.0
SRR5127828_1_paired_fastp_fixedheaders_kneaddata_paired_1	12454075.0	1944348.0
SRR5127828_1_paired_fastp_fixedheaders_kneaddata_paired_2	12450220.0	1948203.0
SRR5127829_1_paired_fastp_fixedheaders_kneaddata_paired_1	9763348.0	1402200.0
SRR5127829_1_paired_fastp_fixedheaders_kneaddata_paired_2	9630088.0	1535460.0
SRR5127830_1_paired_fastp_fixedheaders_kneaddata_paired_1	8598127.0	1939584.0
SRR5127830_1_paired_fastp_fixedheaders_kneaddata_paired_2	8692835.0	1844876.0
SRR5127831_1_paired_fastp_fixedheaders_kneaddata_paired_1	11797982.0	1434696.0
SRR5127831_1_paired_fastp_fixedheaders_kneaddata_paired_2	11733149.0	1499529.0
SRR5127832_1_paired_fastp_fixedheaders_kneaddata_paired_1	10044248.0	2367337.0
SRR5127832_1_paired_fastp_fixedheaders_kneaddata_paired_2	10093162.0	2318423.0
SRR5127833_1_paired_fastp_fixedheaders_kneaddata_paired_1	14780262.0	4102428.0
SRR5127833_1_paired_fastp_fixedheaders_kneaddata_paired_2	15083251.0	3799439.0
SRR5127834_1_paired_fastp_fixedheaders_kneaddata_paired_1	11102762.0	1497909.0
SRR5127834_1_paired_fastp_fixedheaders_kneaddata_paired_2	11117482.0	1483189.0
SRR5127835_1_paired_fastp_fixedheaders_kneaddata_paired_1	8745152.0	1437794.0
SRR5127835_1_paired_fastp_fixedheaders_kneaddata_paired_2	8821072.0	1361874.0
SRR5127836_1_paired_fastp_fixedheaders_kneaddata_paired_1	10211998.0	1669900.0
SRR5127836_1_paired_fastp_fixedheaders_kneaddata_paired_2	10162186.0	1719712.0
SRR5127837_1_paired_fastp_fixedheaders_kneaddata_paired_1	9940467.0	1749778.0
SRR5127837_1_paired_fastp_fixedheaders_kneaddata_paired_2	9951866.0	1738379.0
SRR5127838_1_paired_fastp_fixedheaders_kneaddata_paired_1	12639684.0	2888183.0
SRR5127838_1_paired_fastp_fixedheaders_kneaddata_paired_2	12780217.0	2747650.0
SRR5127839_1_paired_fastp_fixedheaders_kneaddata_paired_1	10015612.0	2002630.0
SRR5127839_1_paired_fastp_fixedheaders_kneaddata_paired_2	10175559.0	1842683.0
SRR5127840_1_paired_fastp_fixedheaders_kneaddata_paired_1	15549141.0	3689177.0
SRR5127840_1_paired_fastp_fixedheaders_kneaddata_paired_2	15508620.0	3729698.0
SRR5127841_1_paired_fastp_fixedheaders_kneaddata_paired_1	8322269.0	1055334.0
SRR5127841_1_paired_fastp_fixedheaders_kneaddata_paired_2	8368156.0	1009447.0
SRR5127842_1_paired_fastp_fixedheaders_kneaddata_paired_1	11356972.0	1974603.0
SRR5127842_1_paired_fastp_fixedheaders_kneaddata_paired_2	11373497.0	1958078.0
SRR5127843_1_paired_fastp_fixedheaders_kneaddata_paired_1	13666089.0	3215859.0
SRR5127843_1_paired_fastp_fixedheaders_kneaddata_paired_2	13657750.0	3224198.0
SRR5127844_1_paired_fastp_fixedheaders_kneaddata_paired_1	13471943.0	3154589.0
SRR5127844_1_paired_fastp_fixedheaders_kneaddata_paired_2	13577240.0	3049292.0
SRR5127845_1_paired_fastp_fixedheaders_kneaddata_paired_1	11869123.0	2187697.0
SRR5127845_1_paired_fastp_fixedheaders_kneaddata_paired_2	11852029.0	2204791.0
SRR5127846_1_paired_fastp_fixedheaders_kneaddata_paired_1	10231302.0	1477656.0
SRR5127846_1_paired_fastp_fixedheaders_kneaddata_paired_2	10144255.0	1564703.0
SRR5127847_1_paired_fastp_fixedheaders_kneaddata_paired_1	8802039.0	987177.0
